radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,452,2,241,41373,0,106.6999,10.7653,842,50,1,1458908033,1732943703,0
GSM,452,2,241,41761,0,106.6859,10.7705,1000,22,1,1458908034,1698132991,0
GSM,452,2,241,41741,0,106.6893,10.7602,1399,27,1,1452392286,1698133007,0
GSM,452,2,241,41522,0,106.6992,10.7586,1000,15,1,1458908034,1698132871,0
GSM,452,2,241,41481,0,106.6931,10.7597,1000,50,1,1458908034,1698133007,0
GSM,452,2,241,41871,0,106.7069,10.7682,842,126,1,1458908034,1698132987,0
GSM,452,2,241,41833,0,106.6975,10.779,1000,87,1,1458908034,1698132990,0
GSM,452,2,241,41872,0,106.7089,10.7659,1225,108,1,1458908034,1698132987,0
GSM,452,2,241,41131,0,106.6914,10.7741,1000,49,1,1458908033,1698132991,0
GSM,452,2,241,41303,0,106.6896,10.7783,1000,28,1,1458908033,1698132970,0
GSM,452,2,241,41081,0,106.6959,10.7687,1000,14,1,1458908033,1698132968,0
GSM,452,2,241,41212,0,106.7033,10.7747,1000,10,1,1458908033,1698132974,0
GSM,452,2,241,41082,0,106.6965,10.7681,1000,13,1,1458908033,1698132968,0
GSM,452,2,241,41101,0,106.6964,10.7629,1000,19,1,1458908033,1698132968,0
GSM,452,2,241,41831,0,106.6984,10.7788,1000,60,1,1458908034,1698132990,0
GSM,452,2,241,41642,0,106.6793,10.7655,1000,11,1,1458908034,1698132992,0
GSM,452,2,241,41483,0,106.6925,10.7591,1000,45,1,1458908034,1698133007,0
GSM,452,2,241,41372,0,106.7014,10.7656,1341,23,1,1458908033,1739267342,0
GSM,452,2,241,41521,0,106.697,10.7609,1000,25,1,1458908034,1698132871,0
GSM,452,2,241,41742,0,106.6886,10.7579,1482,22,1,1458908034,1698132871,0
GSM,452,2,241,41423,0,106.7042,10.7652,1000,26,1,1458908033,1698132977,0
GSM,452,2,241,41523,0,106.6948,10.7603,1000,14,1,1458908034,1698133007,0
GSM,452,2,241,41841,0,106.6882,10.7767,1000,9,1,1458908034,1698132970,0
GSM,452,2,254,54143,0,106.7065,10.7696,1006,28,1,1458908043,1739443743,0
GSM,452,2,254,54381,0,106.7188,10.7612,2151,26,1,1458908043,1698132984,0
GSM,452,2,254,54373,0,106.7137,10.7689,1252,2,1,1444686150,1698132983,0
GSM,452,2,241,41113,0,106.6872,10.771,1000,24,1,1458908033,1698132991,0
GSM,452,2,241,41842,0,106.6893,10.7759,1000,12,1,1458908034,1698132971,0
GSM,452,2,254,54473,0,106.7501,10.7898,1000,42,1,1458908043,1698132843,0
GSM,452,2,254,54213,0,106.7515,10.7906,1000,36,1,1458908043,1698132843,0
GSM,452,2,254,54121,0,106.7453,10.7937,1000,6,1,1458908043,1739271721,0
GSM,452,2,254,54261,0,106.7582,10.7944,1000,10,1,1458908043,1698132842,0
GSM,452,2,254,54132,0,106.7488,10.7891,1000,32,1,1458908043,1698133012,0
GSM,452,2,254,54201,0,106.7688,10.796,1000,25,1,1458908043,1698132842,0
GSM,452,2,254,54161,0,106.7517,10.7903,1289,63,1,1458908043,1698133012,0
GSM,452,2,254,54471,0,106.753,10.7924,1000,24,1,1458908043,1698132843,0
GSM,452,2,254,54442,0,106.7268,10.7774,7131,30,1,1458908043,1735218663,0
GSM,452,2,254,54443,0,106.7271,10.7765,1574,28,1,1458908043,1735218663,0
GSM,452,2,254,54141,0,106.7174,10.7741,1000,30,1,1458908043,1698133008,0
GSM,452,2,254,54472,0,106.7521,10.7911,1000,30,1,1458908043,1698132843,0
GSM,452,2,254,54311,0,106.7503,10.7941,1070,14,1,1458908043,1698132843,0
GSM,452,2,254,54273,0,106.7391,10.7818,1000,51,1,1458908043,1698133011,0
GSM,452,2,405,5617,0,106.5322,10.6714,2685,167,1,1458908047,1698132950,0
GSM,452,2,409,9643,0,106.3395,10.5002,2028,4,1,1457606359,1698132933,0
GSM,452,2,409,9067,0,106.3465,10.5131,3313,52,1,1458908048,1698132934,0
GSM,452,2,405,5801,0,106.5019,10.6613,4232,92,1,1458908048,1698132947,0
GSM,452,2,409,9561,0,106.3515,10.5214,2719,83,1,1458908048,1698132934,0
GSM,452,2,405,5443,0,106.5211,10.6673,1580,59,1,1458908047,1698132893,0
GSM,452,2,409,9047,0,106.312,10.4372,1622,34,1,1458908048,1698132913,0
GSM,452,2,405,5802,0,106.5279,10.6696,2849,138,1,1458908048,1698132950,0
GSM,452,2,405,5311,0,106.5414,10.6751,3010,34,1,1458908047,1698132952,0
GSM,452,2,405,5318,0,106.5028,10.662,2699,94,1,1457606381,1698132947,0
GSM,452,2,409,9069,0,106.3136,10.4404,4485,20,1,1458908048,1698132913,0
GSM,452,2,408,8162,0,106.308,10.3908,2557,43,1,1458908048,1698132916,0
GSM,452,2,409,9983,0,106.3267,10.3826,2573,24,1,1454702965,1698132918,0
GSM,452,2,408,8148,0,106.3463,10.5126,1580,20,1,1458908048,1698132934,0
GSM,452,2,405,5452,0,106.5223,10.669,3261,38,1,1457606381,1698132895,0
GSM,452,2,405,5803,0,106.4902,10.657,3488,136,1,1458908048,1698132947,0
GSM,452,2,409,9707,0,106.3413,10.505,1243,27,1,1458908048,1698132933,0
GSM,452,2,409,9719,0,106.3035,10.4004,1149,24,1,1458908048,1698132913,0
GSM,452,2,408,8522,0,106.3512,10.5207,2688,77,1,1458908048,1698132933,0
GSM,452,2,409,9563,0,106.3421,10.5062,1000,17,1,1458908048,1698132933,0
GSM,452,2,725,23101,0,108.4187,11.905,2253,29,1,1449789885,1698132229,0
GSM,452,4,11113,4504,0,105.8567,21.025,1000,12,1,1458908068,1701265517,0
GSM,452,4,11207,5743,0,105.8317,20.9668,1085,43,1,1458028872,1701265514,0
GSM,452,4,11205,60462,0,105.8522,21.0195,3517,16,1,1458908069,1701265518,0
GSM,452,4,11207,60033,0,105.8337,20.9673,1152,57,1,1458028872,1701265515,0
GSM,452,4,11207,60594,0,105.8329,20.9643,1055,89,1,1458908070,1701687741,0
GSM,452,4,11207,60596,0,105.8316,20.9645,1155,125,1,1458156671,1701265514,0
GSM,452,4,11207,6722,0,105.8323,20.9709,2659,11,1,1458908070,1701265509,0
GSM,452,4,11228,62116,0,105.8014,20.9937,1000,15,1,1458908072,1701265504,0
GSM,452,4,11407,11593,0,105.8411,20.9901,1000,16,1,1458908073,1701265516,0
GSM,452,4,11407,5723,0,105.8413,20.9779,1000,4,1,1458028861,1701265516,0
GSM,452,4,11205,1459,0,105.8517,21.0141,1000,10,1,1458908069,1701265517,0
GSM,452,4,11205,14063,0,105.8552,21.0155,1000,9,1,1458908069,1701265519,0
GSM,452,4,11207,5741,0,105.8387,20.9663,1000,5,1,1458908070,1701265513,0
GSM,452,4,11205,13511,0,105.8523,21.0213,1000,4,1,1408433849,1701265517,0
GSM,452,4,11207,6721,0,105.837,20.9717,1000,5,1,1458028872,1701265509,0
GSM,452,4,11207,60231,0,105.8409,20.9729,1000,7,1,1458028872,1701265515,0
GSM,452,4,11207,64384,0,105.8389,20.9661,1000,19,1,1458908070,1701265515,0
GSM,452,4,11207,64386,0,105.8349,20.9666,1000,65,1,1458156671,1701687741,0
GSM,452,4,11228,12650,0,105.8049,20.9892,1000,2,1,1429853720,1701265503,0
GSM,452,4,11205,6521,0,105.8521,21.0186,1000,8,1,1448074385,1701265518,0
GSM,452,4,11205,13521,0,105.8623,21.0188,1000,2,1,1408433849,1701863525,0
GSM,452,4,11207,60232,0,105.8402,20.9713,1195,14,1,1458156671,1701265515,0
GSM,452,4,11207,9221,0,105.8442,20.9638,1000,6,1,1458908070,1701265515,0
GSM,452,4,11407,5355,0,105.8385,20.9816,1000,11,1,1458028894,1701265516,0
GSM,452,4,11407,11591,0,105.8411,20.9889,1000,19,1,1453959851,1701265516,0
GSM,452,4,11407,13782,0,105.841,20.9796,1000,11,1,1458028861,1701265516,0
GSM,452,4,11605,63163,0,105.8411,20.9945,1000,3,1,1446205740,1701265516,0
GSM,452,4,11612,7811,0,105.8459,20.9968,1000,13,1,1458908075,1701265507,0
GSM,452,4,11613,9283,0,105.8434,21.0101,2601,8,1,1458908075,1701265516,0
GSM,452,4,11205,63896,0,105.8533,21.019,1000,12,1,1453959851,1701265518,0
GSM,452,4,11205,13581,0,105.8445,21.0226,2645,6,1,1458908069,1701265518,0
GSM,452,4,11407,6843,0,105.841,20.9862,1000,14,1,1453959851,1701265516,0
GSM,452,4,11407,11693,0,105.841,20.9745,1000,8,1,1458028894,1701265515,0
GSM,452,4,11407,62861,0,105.8371,20.9954,1000,14,1,1445588027,1701265507,0
GSM,452,4,11205,64415,0,105.8629,21.0186,1000,3,1,1408433849,1701863525,0
GSM,452,4,11205,63895,0,105.8539,21.018,1000,15,1,1458908069,1701265518,0
GSM,452,4,11205,60128,0,105.8515,21.0151,1000,5,1,1445340397,1701265517,0
GSM,452,4,11205,13583,0,105.8548,21.018,1000,7,1,1453959851,1701265518,0
GSM,452,4,11205,60463,0,105.8544,21.0198,1000,2,1,1453959851,1701265518,0
GSM,452,4,11205,64364,0,105.8537,21.0218,1000,19,1,1458908070,1701265518,0
GSM,452,4,11207,60233,0,105.8409,20.973,1000,7,1,1458028872,1701265515,0
GSM,452,4,11207,9193,0,105.8327,20.9657,1110,4,1,1458028872,1701265511,0
GSM,452,4,11228,15329,0,105.8027,20.9915,3939,19,1,1429561045,1701265505,0
GSM,452,4,11228,10669,0,105.8024,20.9919,1000,8,1,1458908072,1701265504,0
GSM,452,4,11407,5722,0,105.8411,20.9769,1000,10,1,1458028894,1701265516,0
GSM,452,4,11563,14853,0,105.8023,21.004,1000,33,1,1458908074,1701265504,0
GSM,452,4,11205,64365,0,105.8533,21.0202,1000,10,1,1408433849,1701265518,0
GSM,452,4,11205,64366,0,105.8524,21.0212,1000,5,1,1408433849,1701265517,0
GSM,452,4,11205,63894,0,105.854,21.0174,1000,10,1,1453959851,1701265519,0
GSM,452,4,11205,13582,0,105.8546,21.0175,1000,13,1,1453959851,1701265518,0
GSM,452,4,11228,62115,0,105.8028,20.9913,1000,20,1,1458908072,1701265504,0
GSM,452,4,11228,10662,0,105.8031,20.9913,1000,3,1,1458908072,1701265504,0
GSM,452,4,11407,6841,0,105.8411,20.9865,1000,20,1,1453959851,1701265516,0
GSM,452,4,11612,6202,0,105.8416,20.9791,2115,2,1,1452045762,1701265511,0
GSM,452,4,11612,7813,0,105.8455,20.9969,1000,15,1,1458908075,1701265507,0
GSM,452,2,409,9032,0,106.3215,10.3442,1708,100,1,1459124312,1698132929,0
GSM,452,2,411,11087,0,106.2744,10.3331,1692,5,1,1459124312,1698132925,0
GSM,452,2,409,9419,0,106.3206,10.3439,1000,44,1,1459124312,1698132929,0
GSM,452,2,411,11267,0,106.2819,10.3355,2542,9,1,1459124312,1698132925,0
GSM,452,2,409,9747,0,106.3427,10.3494,1876,7,1,1459124312,1698132931,0
GSM,452,2,409,9418,0,106.328,10.3468,1130,70,1,1459124312,1698132929,0
GSM,452,2,409,9749,0,106.3098,10.3415,2349,41,1,1459124312,1698132929,0
GSM,452,2,409,9941,0,106.3127,10.3418,1333,85,1,1459124312,1698132928,0
GSM,452,4,20255,2663,0,106.9799,10.7673,4074,45,1,1461122610,1698133037,0
GSM,452,4,20255,2662,0,106.9827,10.7564,2256,10,1,1461122610,1698132450,0
GSM,452,4,20255,2533,0,106.9706,10.7637,3853,71,1,1461122610,1698133037,0
GSM,452,4,20981,19131,0,106.9447,10.7682,1520,43,1,1461122616,1698133033,0
GSM,452,4,20981,5141,0,106.967,10.7673,4337,200,1,1461122616,1698133037,0
GSM,452,4,20981,8434,0,106.9445,10.7682,1076,76,1,1461122616,1698133033,0
GSM,452,4,20431,1385,0,107.4594,10.8915,3916,74,1,1460947536,1698133072,0
GSM,452,4,20761,9862,0,106.9445,10.7689,1763,24,1,1461122614,1698132444,0
GSM,452,4,20431,1136,0,107.5316,10.867,6598,93,1,1461122610,1698132746,0
GSM,452,4,20761,17093,0,106.9525,10.7665,2263,101,1,1461122616,1698133034,0
GSM,452,4,20431,1391,0,107.5817,10.868,6233,200,1,1461122610,1698133082,0
GSM,452,4,20761,2465,0,106.947,10.7677,1870,115,1,1461122611,1698133033,0
GSM,452,4,20431,1392,0,107.5264,10.8673,4993,24,1,1461122610,1698132744,0
GSM,452,4,20453,17031,0,106.7918,10.7965,1085,38,1,1461122611,1698133016,0
GSM,452,4,20761,2643,0,106.9626,10.7659,1875,100,1,1461122612,1698133034,0
GSM,452,4,12890,12439,0,109.2169,12.1469,2479,200,1,1461398918,1698133263,0
GSM,452,4,20255,2624,0,107.0082,10.7747,5458,28,1,1461378293,1698132450,0
GSM,452,4,20981,10523,0,106.9732,10.7668,2425,43,1,1461398919,1698133037,0
GSM,452,4,31150,35218,0,109.1923,12.2409,1000,36,1,1461398919,1698132222,0
GSM,452,2,405,5812,0,106.4477,10.6309,2592,131,1,1461427652,1698132943,0
GSM,452,2,405,5538,0,106.3785,10.5593,1994,68,1,1461427652,1698132936,0
GSM,452,2,405,5288,0,106.3986,10.5814,2924,126,1,1461427651,1698132939,0
GSM,452,2,405,5811,0,106.4543,10.6364,1655,60,1,1461427652,1698132943,0
GSM,452,2,409,9388,0,106.3107,10.4323,2900,35,1,1461427654,1698132913,0
GSM,452,2,409,9437,0,106.3425,10.507,1385,8,1,1461404700,1698132933,0
GSM,452,2,409,9218,0,106.3044,10.4033,1000,24,1,1461427654,1698132913,0
GSM,452,2,409,9217,0,106.3101,10.4374,1000,16,1,1461427653,1698132913,0
GSM,452,2,409,9718,0,106.3053,10.3978,1168,46,1,1461427654,1698132915,0
GSM,452,2,409,9717,0,106.3051,10.4023,1863,29,1,1461427654,1698132913,0
GSM,452,4,20506,6676,0,106.6927,10.7582,1000,25,1,1461820088,1698132409,0
GSM,452,4,11217,13473,0,105.7996,20.9958,1000,6,1,1462469957,1701265504,0
GSM,452,4,20453,29922,0,106.8254,10.7907,3336,73,1,1462549323,1698133020,0
GSM,452,4,20761,26580,0,106.9657,10.7658,1256,60,1,1462523744,1698133034,0
GSM,452,4,20761,17092,0,106.9593,10.7651,1228,139,1,1462549325,1698133034,0
GSM,452,2,701,1322,0,107.0292,10.8028,21414,16,1,1462921950,1698132825,0
GSM,452,4,31282,12417,0,109.2002,12.2308,1000,12,1,1463497007,1698132208,0
GSM,452,4,31283,34913,0,109.199,12.23,1090,142,1,1463497007,1698133253,0
GSM,452,4,11113,4505,0,105.8558,21.0237,1000,8,1,1464567374,1701265518,0
GSM,452,4,20477,53867,0,106.629,10.8227,1000,19,1,1464788928,1738231866,0
GSM,452,4,20477,47351,0,106.6259,10.8265,697,28,1,1464788928,1738231865,0
UMTS,452,2,20311,2042978,368,106.7169,10.7589,1000,14,1,1464907328,1698132984,0
UMTS,452,2,20311,2042977,367,106.7142,10.7601,1000,12,1,1464907328,1698132983,0
UMTS,452,2,20311,2044217,377,106.717,10.7584,1000,12,1,1464907328,1698132983,0
GSM,452,4,20507,8383,0,106.7105,10.7642,1809,50,1,1464907897,1698132396,0
GSM,452,4,20506,41791,0,106.7022,10.7678,1000,19,1,1464974501,1698132413,0
GSM,452,4,20521,64257,0,106.698,10.7819,1000,16,1,1464974506,1735808514,0
GSM,452,4,20373,46173,0,106.6236,10.8116,1000,7,1,1465085246,1738231866,0
GSM,452,4,20475,9151,0,106.6166,10.8095,1000,14,1,1465085247,1738231867,0
GSM,452,4,20475,29691,0,106.6206,10.8026,747,26,1,1465085247,1738231867,0
GSM,452,4,20475,44688,0,106.6187,10.8057,1000,16,1,1465085247,1738231867,0
GSM,452,4,20166,48141,0,106.6617,10.7555,1000,6,1,1465121123,1698132408,0
GSM,452,4,20356,28581,0,106.7595,10.8288,979,50,1,1465235984,1738381149,0
GSM,452,4,20453,52079,0,106.7663,10.8132,1965,13,1,1465258078,1738381148,0
GSM,452,4,20507,41921,0,106.7203,10.7639,3635,25,1,1465571122,1735808509,0
GSM,452,4,20507,6224,0,106.7171,10.7605,1000,33,1,1465548734,1698132396,0
GSM,452,4,20981,8201,0,106.8623,10.7823,5003,20,1,1465748742,1698132431,0
GSM,452,4,20255,26550,0,107.0083,10.7783,15185,131,1,1465726501,1698133038,0
GSM,452,4,20761,15653,0,106.8836,10.7863,4241,155,1,1465748742,1698133024,0
GSM,452,4,20981,9883,0,106.8961,10.7802,4858,30,1,1465748742,1698133029,0
GSM,452,4,20761,11733,0,106.9312,10.772,6958,27,1,1465748742,1698133029,0
GSM,452,2,241,41422,0,106.7063,10.7649,1000,16,1,1466019343,1698132986,0
GSM,452,4,20507,44474,0,106.7051,10.764,1000,2,1,1465987850,1698132958,0
GSM,452,4,20507,43131,0,106.7081,10.765,1714,18,1,1466019344,1698133008,0
GSM,452,4,20169,10264,0,106.6455,10.7546,1000,17,1,1466071657,1698132408,0
GSM,452,4,20169,46373,0,106.6533,10.7541,1043,11,1,1466049329,1698132408,0
GSM,452,4,20169,8801,0,106.6407,10.7541,1000,14,1,1466049334,1698132407,0
GSM,452,4,20521,23290,0,106.694,10.7819,1000,4,1,1466594742,1735808514,0
GSM,452,4,20616,11834,0,106.7413,10.9438,1000,17,1,1466715754,1738381204,0
GSM,452,4,20616,65303,0,106.7415,10.9317,1182,50,1,1466715760,1738381204,0
GSM,452,4,20616,13493,0,106.7417,10.9274,1000,24,1,1466715760,1738381203,0
GSM,452,4,20615,3198,0,106.7401,10.8961,1000,14,1,1466715765,1738381154,0
GSM,452,4,20616,65301,0,106.7419,10.9381,1302,50,1,1466740031,1738381204,0
GSM,452,4,20615,53452,0,106.7398,10.8988,1317,50,1,1466715765,1738381202,0
GSM,452,4,20615,53451,0,106.7418,10.8995,980,26,1,1466715765,1738381201,0
GSM,452,4,20615,53453,0,106.7388,10.9013,1000,21,1,1466715765,1738381201,0
GSM,452,4,20616,65362,0,106.7422,10.9348,1000,14,1,1466740031,1738381204,0
GSM,452,4,20615,52772,0,106.7406,10.9089,764,28,1,1466715765,1738381202,0
GSM,452,4,20616,47390,0,106.7423,10.9369,1000,7,1,1466740030,1738381204,0
GSM,452,4,20616,50051,0,106.7412,10.9254,1442,17,1,1466715760,1738381203,0
GSM,452,4,20615,14446,0,106.7407,10.912,791,50,1,1466715760,1738381202,0
GSM,452,4,20615,3197,0,106.7404,10.8995,961,27,1,1466715765,1738381201,0
GSM,452,4,20615,52771,0,106.7407,10.91,755,50,1,1466715765,1738381202,0
GSM,452,4,20616,13491,0,106.7419,10.9299,1180,50,1,1466715760,1738381204,0
GSM,452,4,20356,47251,0,106.7565,10.8335,1277,48,1,1466766433,1738381149,0
GSM,452,2,254,54212,0,106.7639,10.7956,1000,8,1,1466773672,1698132842,0
GSM,452,4,20475,29693,0,106.6193,10.7994,642,25,1,1466914046,1738231868,0
GSM,452,4,20353,40071,0,106.7504,10.8369,1999,23,1,1467162255,1738381150,0
GSM,452,4,20761,145,0,106.924,10.7755,1000,28,1,1467285252,1698133028,0
GSM,452,4,20761,13142,0,106.9232,10.7757,1000,22,1,1467285246,1698132443,0
GSM,452,4,20981,10383,0,106.9318,10.7725,2857,134,1,1467285252,1698133033,0
GSM,452,4,20981,8424,0,106.8995,10.7825,4454,126,1,1467285246,1698133028,0
GSM,452,4,20981,9881,0,106.9358,10.7707,3646,115,1,1467285252,1698133029,0
GSM,452,4,20981,51844,0,106.9324,10.7717,1000,12,1,1467285251,1698132443,0
GSM,452,4,20981,8426,0,106.8595,10.7864,2575,102,1,1467285245,1698133023,0
GSM,452,4,20761,31453,0,106.9557,10.7702,1000,49,1,1467285257,1698132444,0
GSM,452,4,20981,2591,0,106.8756,10.7865,4324,108,1,1467285245,1698133023,0
GSM,452,4,20981,5471,0,106.9396,10.7696,1597,14,1,1467285257,1698133029,0
GSM,452,4,20761,44890,0,106.9569,10.7785,2691,4,1,1467325660,1698132450,0
GSM,452,4,20981,5143,0,106.9263,10.7731,9024,98,1,1467285252,1698133033,0
UMTS,452,1,13002,78726341,157,105.8405,21.0381,1000,2,1,1467519450,1712468102,0
GSM,452,2,254,54093,0,106.71,10.7649,1000,11,1,1467792486,1698132982,0
GSM,452,2,241,41541,0,106.6829,10.7597,1000,33,1,1467815301,1698133005,0
GSM,452,2,241,41661,0,106.6809,10.7651,1000,28,1,1467943941,1698132992,0
GSM,452,2,254,54091,0,106.7093,10.7661,1110,129,1,1467989493,1698132987,0
UMTS,452,1,13003,78722888,188,105.8414,21.0004,1000,5,1,1467994105,1701775262,0
GSM,452,4,20477,53868,0,106.6213,10.8146,1177,17,1,1467997564,1738231867,0
GSM,452,2,701,1242,0,107.1827,10.8402,26155,83,1,1468267390,1698133055,0
GSM,452,4,11613,61948,0,105.843,20.9974,1000,11,1,1468352267,1701265508,0
GSM,452,4,11613,61947,0,105.8446,20.9971,1000,13,1,1468352267,1701265507,0
GSM,452,4,20506,6675,0,106.6932,10.7572,1000,6,1,1468453724,1698132409,0
GSM,452,4,20166,50159,0,106.6583,10.754,1000,5,1,1468506542,1698132387,0
GSM,452,4,20167,5631,0,106.6219,10.74,1000,10,1,1468467444,1698132403,0
GSM,452,4,20167,43011,0,106.6285,10.747,1000,6,1,1468475199,1698132404,0
GSM,452,4,20169,31231,0,106.6587,10.7522,1000,6,1,1468506557,1698132408,0
GSM,452,2,241,41542,0,106.6826,10.7597,1000,41,1,1468566468,1698133005,0
GSM,452,4,20477,12897,0,106.6217,10.809,3719,32,1,1468688734,1738231867,0
GSM,452,4,11407,10762,0,105.8126,20.9787,1000,6,1,1468848087,1701265505,0
GSM,452,4,11407,8750,0,105.8095,20.9807,1000,6,1,1468872321,1701265505,0
GSM,452,2,241,41743,0,106.6886,10.76,1000,30,1,1469002624,1698133007,0
GSM,452,4,20453,29921,0,106.8555,10.7865,3409,34,1,1469265354,1698133021,0
GSM,452,4,20603,57294,0,106.6243,11.1101,1942,4,1,1469315061,1738381217,0
GSM,452,4,20603,9657,0,106.6111,11.1304,1535,13,1,1469315049,1738381218,0
GSM,452,4,20603,55655,0,106.6037,11.1403,1191,39,1,1469315049,1738381220,0
GSM,452,4,20603,45360,0,106.6037,11.1415,1157,23,1,1469315049,1738381220,0
GSM,452,4,20603,55665,0,106.6353,11.0854,995,50,1,1469315066,1738381215,0
GSM,452,4,20603,55664,0,106.6324,11.0867,2550,19,1,1469315066,1738381215,0
GSM,452,4,20603,50741,0,106.6063,11.1345,1602,25,1,1469315049,1738381220,0
GSM,452,4,20603,1947,0,106.6002,11.1444,1605,26,1,1469315049,1738381220,0
GSM,452,4,20603,53981,0,106.6382,11.0837,1696,49,1,1469315066,1738381215,0
GSM,452,4,20603,3908,0,106.6071,11.1334,1000,9,1,1469315049,1738381219,0
GSM,452,4,20603,53983,0,106.6284,11.0888,2013,22,1,1469315066,1738381216,0
GSM,452,4,20603,56975,0,106.6178,11.1151,2652,34,1,1469315061,1738381218,0
GSM,452,4,20603,55656,0,106.5914,11.1526,2581,34,1,1469315049,1738381222,0
GSM,452,4,20603,10662,0,106.6073,11.1341,4357,41,1,1469315061,1738381220,0
GSM,452,4,20603,64221,0,106.6234,11.1019,1532,50,1,1469315061,1738381217,0
GSM,452,4,20603,56974,0,106.6155,11.1217,2971,31,1,1469315061,1738381218,0
GSM,452,4,11113,2007,0,105.8534,21.0285,1000,4,1,1469563316,1701265518,0
GSM,452,4,23896,14801,0,106.5652,10.683,2097,73,1,1470244425,1698132937,0
UMTS,452,2,10221,66984788,6,105.86,20.2779,1000,32,1,1470397381,1703325842,0
UMTS,452,2,10221,67006096,254,105.8672,20.2809,1000,15,1,1470397381,1703325842,0
GSM,452,2,254,54142,0,106.7161,10.7716,2746,17,1,1470509249,1739443743,0
GSM,452,4,20506,26741,0,106.7414,10.7805,1560,49,1,1470486318,1735808510,0
GSM,452,2,409,9442,0,106.3526,10.3506,3725,26,1,1470856704,1698132931,0
GSM,452,2,409,9162,0,106.367,10.3498,2616,15,1,1470856704,1698132933,0
GSM,452,4,20506,35273,0,106.6982,10.7637,1000,15,1,1472839637,1698132412,0
UMTS,452,4,41518,120321185,15,105.9052,20.7775,1000,19,1,1472867346,1701687736,0
GSM,452,4,20169,46386,0,106.6588,10.7518,1000,15,1,1473830691,1698132907,0
GSM,452,4,20166,16198,0,106.666,10.7552,1000,5,1,1474145138,1698132408,0
GSM,452,4,11113,60887,0,105.8556,21.0295,1000,5,1,1474790709,1701265518,0
GSM,452,4,20255,26422,0,107.0591,10.8111,4170,126,1,1475095514,1698133047,0
GSM,452,4,20255,26411,0,107.0251,10.7864,3698,200,1,1475095514,1698133044,0
GSM,452,2,703,3343,0,107.0739,10.8249,9981,24,1,1475391450,1698132820,0
GSM,452,4,11613,13862,0,105.8409,21.006,1000,4,1,1476423354,1701265516,0
GSM,452,4,31283,12057,0,109.2062,12.2082,7200,49,1,1478489414,1698132774,0
UMTS,452,1,13002,78720918,179,105.8371,21.035,1000,4,1,1478653478,1712468102,0
UMTS,452,1,13002,78719917,103,105.8397,21.0334,1000,2,1,1478610088,1712468102,0
UMTS,452,4,41518,120321186,18,105.9012,20.7843,1000,9,1,1479488290,1701687736,0
GSM,452,1,20090,32051,0,106.8075,10.7921,1000,24,1,1479544221,1734630242,0
GSM,452,1,20090,32152,0,106.8182,10.7933,1621,21,1,1479544221,1741031641,0
GSM,452,1,20090,32662,0,106.8159,10.7859,1000,24,1,1479544218,1738600144,0
GSM,452,1,20090,32421,0,106.7974,10.7933,1000,22,1,1479567924,1740761642,0
GSM,452,1,20090,32622,0,106.8102,10.7823,1000,21,1,1479544215,1739203202,0
GSM,452,1,20090,32182,0,106.7921,10.7893,1412,50,1,1479567924,1735232882,0
GSM,452,1,20090,32053,0,106.8027,10.7918,984,50,1,1479544203,1735232222,0
GSM,452,4,31283,34157,0,109.1963,12.2277,1410,200,1,1479779723,1698133254,0
GSM,452,4,31283,12327,0,109.1931,12.2157,1424,41,1,1479779723,1698133254,0
GSM,452,4,31283,59844,0,109.1998,12.2245,1000,91,1,1479728058,1698133253,0
UMTS,452,1,13002,78726338,157,105.8401,21.0381,1000,2,1,1480059254,1712468102,0
GSM,452,4,11113,63401,0,105.8538,21.0243,1000,5,1,1482356706,1701265518,0
